House ID,Build Date,Priced Date,Garden Space,Dock,Capital,Royal,Guarding,River,Renovation,Dining Rooms,Bedromms,Bathrooms,Visit,Sorcerer,Blessings,In Front,Location,Holy Tree,Distance from Knight's house,Builder,Golden Grains
6e32ff8f,4/18/1601 11:34 AM,6/12/1612 2:24 PM,2.0,21.597582,28.624211,,119.90724499999999,3.824289,2.0,3.0,4.0,4.0,1,2.0,131,2,2.0,1.0,38.907606,4,1401264
6e32ff95,7/9/1604 1:58 AM,9/25/1610 5:10 PM,2.0,91.360619,11.772781,94.374219,94.931978,22.539479,2.0,4.0,2.0,3.0,1,2.0,148,2,4.0,1.0,22.538281,4,1364535
6e32ff99,4/17/1603 3:17 AM,8/13/1612 9:58 AM,2.0,5.538039,,,95.798889,19.068542,2.0,3.0,2.0,3.0,1,2.0,74,2,2.0,1.0,,4,1282401
6e32ff9e,8/19/1601 4:53 AM,1/11/1607 8:17 AM,2.0,156.329556,84.896839,29.289709999999996,77.402722,44.655103999999994,2.0,2.0,4.0,2.0,1,2.0,75,2,2.0,1.0,95.24682299999999,4,1105192
6e32ffaa,5/25/1602 1:14 PM,8/27/1612 11:26 AM,2.0,,30.370216999999997,50.280809000000005,155.951328,31.911788,2.0,4.0,,3.0,1,2.0,130,2,2.0,,40.795359000000005,4,1249932
6e32ffae,8/27/1600 11:15 PM,5/6/1609 11:19 PM,,45.882333,7.435117,5.98128,175.413035,43.14383,,2.0,3.0,2.0,1,2.0,153,2,2.0,1.0,17.541156,4,1429126
6e32ffc7,12/26/1603 4:39 PM,6/20/1609 4:52 PM,2.0,64.482395,98.817306,64.268149,79.657376,4.244280000000001,2.0,4.0,4.0,4.0,1,2.0,61,3,,1.0,109.32963600000001,4,1198700
6e32ffcd,12/1/1605 4:21 PM,11/25/1609 6:37 PM,2.0,103.09526,42.072719,100.237864,123.96714899999999,5.918864,2.0,3.0,3.0,4.0,1,2.0,118,2,2.0,1.0,52.148233000000005,4,1295667
6e32ffcf,12/2/1600 4:54 PM,12/3/1607 10:24 AM,2.0,9.318118,44.559971999999995,29.747603,63.361899,55.107002,2.0,4.0,4.0,2.0,1,2.0,115,2,2.0,1.0,55.048834,4,1396947
6e32ffd5,6/26/1606 9:18 PM,3/1/1607 3:39 PM,,86.810564,,76.55254000000001,91.589878,49.743154,,,2.0,2.0,1,2.0,74,2,2.0,1.0,,4,1250165
6e32ffd7,11/14/1603 3:14 AM,5/5/1608 6:12 PM,2.0,45.311728,39.155018,69.709508,162.954876,2.445422,2.0,2.0,3.0,2.0,1,2.0,121,3,2.0,1.0,49.83872,4,1357847
6e32ffdc,1/23/1606 6:34 PM,4/22/1609 10:51 PM,2.0,12.808438,28.220131,37.725698,132.135357,7.870647999999999,2.0,3.0,2.0,3.0,1,2.0,132,2,2.0,1.0,39.078346999999994,4,1446981
6e32ffe2,1/2/1600 8:38 AM,12/18/1607 9:13 PM,2.0,104.86838799999998,134.2757,72.71846,40.225999,39.239971999999995,2.0,4.0,3.0,3.0,1,2.0,26,3,5.0,1.0,144.628925,4,969289
6e32ffec,6/22/1605 9:25 PM,1/20/1612 9:45 AM,2.0,14.215106,55.607362,24.509992999999998,88.577915,87.185878,,2.0,4.0,3.0,1,2.0,104,2,3.0,1.0,66.067153,4,1215084
6e32fff7,1/3/1606 10:32 AM,3/15/1612 3:51 AM,1.0,52.517435,23.866923999999997,4.855746,115.430768,53.032058,,2.0,2.0,2.0,2,2.0,136,1,,1.0,34.777097,4,1345575
6e330003,2/5/1605 12:10 PM,5/24/1609 12:52 AM,,37.976387,58.75294399999999,14.941397,34.029924,61.788647999999995,1.0,2.0,2.0,3.0,1,2.0,101,2,2.0,1.0,69.170898,4,1263865
6e330006,2/23/1601 9:12 PM,11/12/1612 1:59 AM,2.0,0.565279,24.374403,86.061687,74.22407,61.547686999999996,2.0,4.0,3.0,4.0,1,2.0,136,3,3.0,,34.580164,4,1257643
6e330010,2/3/1601 1:16 AM,5/14/1609 3:20 AM,1.0,12.060657,11.357942,,218.215419,20.915547,2.0,3.0,2.0,2.0,2,2.0,149,1,4.0,1.0,21.788563,4,1352033
6e330027,5/27/1601 6:45 AM,6/4/1609 10:23 PM,,120.194774,11.29529,,176.28391399999998,25.309189,2.0,4.0,4.0,3.0,1,2.0,149,2,,1.0,21.551502,4,1430101
6e33002d,3/16/1602 1:13 PM,8/16/1612 12:28 AM,1.0,35.071382,70.925652,57.129897,55.909381,58.10013299999999,2.0,4.0,2.0,4.0,2,,89,1,2.0,1.0,81.22555899999999,4,1126364
6e33002f,8/26/1600 7:42 AM,7/1/1609 12:20 AM,2.0,33.362169,56.035513,60.808507999999996,58.697579000000005,17.614023,2.0,,2.0,3.0,1,2.0,104,2,3.0,1.0,66.82763,4,1155738
6e33003a,9/7/1603 2:51 AM,3/10/1610 10:21 PM,1.0,60.482324,10.640471,48.718271,23.71821,58.553199,2.0,4.0,3.0,4.0,2,2.0,149,1,4.0,1.0,21.271418,4,1433467
6e33003e,2/6/1602 12:43 AM,12/14/1611 3:54 AM,2.0,28.783058,72.717274,35.826387,119.63576200000001,39.455424,2.0,4.0,3.0,4.0,1,2.0,87,3,2.0,1.0,82.91177900000001,4,1228436
6e330054,3/25/1605 10:56 AM,2/2/1611 2:36 AM,2.0,58.72087,110.196274,60.634719999999994,127.094298,52.032625,2.0,3.0,4.0,4.0,1,2.0,50,2,5.0,1.0,120.742593,4,1077424
6e330063,6/5/1606 3:34 PM,8/3/1611 8:32 PM,2.0,81.148484,33.384599,,41.494372,25.588698,2.0,3.0,3.0,2.0,1,2.0,127,2,2.0,1.0,44.286384999999996,4,1383455
6e33006a,7/10/1601 9:17 PM,9/20/1611 10:53 AM,2.0,,,104.745742,72.74227900000001,0.21355300000000002,,2.0,4.0,3.0,1,2.0,74,2,,1.0,,4,1249709
6e33006f,10/19/1605 1:12 PM,9/20/1611 8:45 AM,2.0,122.690487,29.548012,40.920813,170.629642,25.090631,2.0,3.0,3.0,2.0,1,2.0,130,3,4.0,1.0,40.205881,4,1328389
6e330079,3/4/1602 10:37 AM,5/11/1609 9:45 AM,2.0,20.337814,6.005536,100.362328,18.550589000000002,32.7628,1.0,2.0,4.0,2.0,1,2.0,154,2,5.0,,16.963212,4,1450502
6e330084,8/7/1604 10:14 AM,10/11/1612 3:37 AM,2.0,108.094321,2.5320150000000003,93.164503,136.775242,26.430977000000002,1.0,2.0,3.0,2.0,1,2.0,157,2,2.0,1.0,12.976546,4,1355214
6e330089,4/1/1605 6:10 PM,10/27/1610 2:32 PM,2.0,55.177525,,51.841157,110.896176,11.720412,2.0,3.0,2.0,2.0,1,,74,2,,1.0,,4,1291358
6e33008b,2/6/1600 7:47 PM,1/17/1610 10:20 PM,2.0,85.650583,0.692351,81.92358,150.98478,32.722823999999996,2.0,2.0,4.0,4.0,1,,159,2,4.0,1.0,11.265804,4,1366186
6e330091,11/19/1600 9:15 AM,6/19/1608 4:42 PM,2.0,23.95885,21.433698,46.137947,67.44854699999999,73.625197,1.0,2.0,3.0,4.0,1,2.0,139,2,,1.0,31.746265,4,1371430
6e330094,9/11/1603 8:51 AM,4/10/1612 2:41 AM,2.0,41.95583,45.737546,10.474739999999999,249.43039700000003,21.608339,2.0,4.0,2.0,4.0,1,1.0,114,3,2.0,2.0,56.092354,4,1299685
6e3300a8,3/7/1601 7:55 PM,5/2/1609 5:45 PM,,87.239083,12.006215,59.651768999999994,9.957623,51.010846,2.0,2.0,3.0,2.0,1,2.0,148,2,4.0,1.0,22.52725,4,1353295
6e3300be,7/28/1606 2:43 PM,11/15/1612 12:33 PM,,24.39252,115.23001699999999,22.156244,100.62401700000001,24.101232,2.0,4.0,3.0,2.0,1,2.0,45,3,2.0,1.0,125.893898,4,1123569
6e3300c1,9/27/1603 8:36 AM,5/24/1611 8:29 AM,2.0,2.833298,0.140773,25.905182999999997,57.761283,14.367410999999999,2.0,3.0,2.0,2.0,1,2.0,160,2,2.0,,11.067963,4,1484170
6e3300d5,9/5/1603 12:57 PM,11/4/1612 11:59 AM,1.0,31.486938000000002,115.49195700000001,106.53256200000001,143.235333,4.081523000000001,1.0,4.0,2.0,4.0,2,2.0,45,1,2.0,,125.974443,4,872925
6e3300df,2/4/1602 1:26 PM,4/9/1610 11:46 AM,2.0,34.972534,18.718697,144.628396,106.445053,40.996719,2.0,,2.0,2.0,1,2.0,141,2,2.0,1.0,28.799627,4,1250186
6e3300e7,10/1/1600 8:12 AM,10/3/1612 10:17 PM,2.0,4.533053,3.7767910000000002,28.967607,152.405986,48.998162,2.0,3.0,3.0,2.0,1,2.0,156,3,5.0,,14.396251000000001,4,1445632
6e3300f3,10/1/1603 12:29 PM,10/23/1608 6:58 AM,2.0,46.271333,25.91566,3.437014,53.105653000000004,5.275367,2.0,3.0,4.0,3.0,1,2.0,134,2,4.0,1.0,36.583767,4,1506644
6e330106,3/26/1600 7:55 AM,1/1/1608 6:53 PM,2.0,2.088205,22.470283,,96.100557,23.400112,,2.0,,2.0,1,,138,2,3.0,1.0,32.690255,4,1323709
6e33010f,5/17/1606 3:28 AM,10/17/1612 11:55 AM,2.0,16.263982000000002,107.479358,48.303754,167.32539599999998,48.835640000000005,2.0,2.0,2.0,3.0,1,2.0,53,2,2.0,1.0,117.590749,4,982300
6e330113,11/4/1602 9:28 AM,9/14/1607 11:35 PM,2.0,,4.549507,23.600797,4.002426,13.690202,2.0,,2.0,4.0,1,2.0,155,2,4.0,1.0,15.353082,4,1505493
6e33011f,7/28/1604 6:39 AM,10/15/1609 12:37 PM,2.0,20.007419,22.366069,13.409272,15.700203,20.266796,1.0,3.0,3.0,3.0,1,2.0,138,2,2.0,1.0,32.716128000000005,4,1523913
6e330129,2/25/1603 6:56 AM,12/28/1609 1:25 AM,2.0,9.761894999999999,39.866021,7.8249,205.19483200000002,65.02650799999999,2.0,3.0,4.0,4.0,1,2.0,120,2,2.0,1.0,49.985293,4,1367261
6e33012e,8/22/1605 7:47 PM,4/27/1612 10:18 PM,2.0,37.771691,60.889821,45.612828,69.327365,6.064247,2.0,4.0,2.0,4.0,1,2.0,99,2,2.0,1.0,71.036008,4,1293013
6e330139,12/20/1601 8:54 AM,2/11/1608 5:54 PM,2.0,50.827295,10.788554,68.071781,86.13350600000001,47.120727,2.0,4.0,3.0,2.0,1,2.0,149,2,2.0,,21.621067,4,1396100
6e330148,12/7/1603 8:25 PM,2/1/1612 11:58 AM,,107.657198,117.70721,52.422703000000006,217.77383700000001,0.815293,2.0,2.0,3.0,3.0,1,2.0,42,3,2.0,1.0,127.85675800000001,4,941970
6e330151,1/27/1603 3:15 PM,5/7/1609 12:47 AM,2.0,,35.292097999999996,,198.12289199999998,42.114587,2.0,4.0,2.0,4.0,1,1.0,125,2,3.0,,45.786419,4,1184032
6e330183,6/13/1605 7:27 AM,4/1/1609 5:40 PM,2.0,63.541937,,72.12010500000001,15.953492,8.125342999999999,2.0,2.0,4.0,4.0,1,1.0,74,2,5.0,2.0,,4,1387885
6e33019c,3/26/1600 2:57 PM,1/25/1607 11:22 PM,2.0,69.366424,47.612965,27.752795000000003,87.01763299999999,36.821508,1.0,,2.0,,1,2.0,112,3,2.0,1.0,58.360347999999995,4,1278322
6e3301a2,1/9/1605 9:11 AM,3/17/1610 10:34 AM,,61.793530000000004,2.296989,54.915061,64.740874,50.950347,2.0,2.0,4.0,2.0,1,2.0,158,3,2.0,1.0,12.618561999999999,4,1523783
6e3301b4,1/8/1606 8:19 AM,1/28/1611 12:52 AM,,19.127775,48.880556,,50.767018,32.028878000000006,2.0,3.0,3.0,4.0,1,2.0,111,2,2.0,1.0,59.81989,4,1357974
6e3301c8,3/5/1605 1:46 AM,8/24/1609 1:48 PM,2.0,34.784499,56.269346,,136.175543,25.29269,2.0,3.0,2.0,3.0,1,2.0,104,2,2.0,1.0,66.626047,4,1269203
6e3301cd,2/2/1601 4:42 AM,3/11/1612 9:36 AM,2.0,56.699367,14.902217000000002,58.626247,141.5162,77.527638,2.0,2.0,4.0,3.0,1,2.0,145,3,5.0,1.0,25.180069,4,1389128
6e3301d1,3/14/1604 10:27 AM,7/9/1610 11:24 AM,2.0,,44.945921000000006,102.02899599999999,144.830443,13.028438000000001,2.0,4.0,4.0,2.0,1,,115,2,2.0,1.0,55.479868,4,1322465
6e3301dc,3/20/1606 10:47 PM,8/12/1612 9:35 PM,2.0,39.438035,69.26026999999999,104.453841,11.801642999999999,45.185932,,4.0,4.0,3.0,1,2.0,91,2,5.0,1.0,79.756564,4,1279542
6e3301e2,1/22/1604 12:56 AM,4/19/1611 3:35 AM,,53.136081000000004,,44.99057,33.020417,19.985066,2.0,2.0,2.0,2.0,1,2.0,74,2,2.0,,,4,1212265
6e3301e5,7/2/1601 8:28 PM,1/14/1610 6:28 PM,,25.68585,93.244194,,70.661012,1.046063,2.0,4.0,4.0,2.0,1,1.0,67,2,2.0,,103.727473,4,1115595
6e3301e9,7/12/1600 4:47 AM,7/6/1612 10:39 PM,2.0,,18.303306,2.654912,113.11656799999999,25.211373000000002,2.0,4.0,3.0,4.0,1,2.0,142,2,2.0,1.0,28.451257000000002,4,1441283
6e3301ee,3/27/1600 7:39 AM,8/6/1609 8:59 AM,2.0,8.829689,89.513689,80.374303,254.639922,2.635253,2.0,2.0,2.0,2.0,1,2.0,70,2,4.0,,100.501498,4,917688
6e330203,12/2/1600 8:17 AM,8/26/1607 3:55 AM,2.0,58.682917,,,26.639582,7.159192999999999,2.0,3.0,3.0,2.0,1,2.0,74,2,2.0,,,4,1281260
6e330205,8/16/1600 8:50 AM,12/14/1607 4:19 PM,2.0,87.591622,14.737351,41.215068,106.02479199999999,84.3499,2.0,4.0,3.0,2.0,1,2.0,145,2,5.0,1.0,25.598974,4,1423995
6e330209,11/16/1604 4:18 AM,8/11/1607 10:48 AM,2.0,31.957818,27.035726,,27.204247,30.592572999999998,2.0,2.0,3.0,2.0,1,2.0,133,3,2.0,1.0,37.177391,4,1478437
6e330217,10/12/1601 10:17 AM,3/4/1608 8:19 PM,2.0,9.400345,41.554114,,108.478493,2.188584,2.0,3.0,,3.0,1,2.0,118,2,2.0,1.0,51.817339000000004,4,1355460
6e33021a,6/24/1602 9:58 PM,2/12/1607 12:23 PM,,20.600687,34.539361,2.318139,93.57884200000001,22.972057999999997,2.0,,3.0,3.0,1,,125,2,4.0,1.0,44.831,4,1407180
6e330220,7/6/1603 4:19 AM,4/9/1611 5:12 AM,2.0,46.651945,76.579665,35.636045,3.02953,18.674158,,2.0,2.0,4.0,1,1.0,83,2,4.0,2.0,86.587756,4,1128181
6e330229,8/1/1601 7:59 AM,12/3/1610 7:39 PM,2.0,1.8489060000000002,36.04302,19.712193,162.40214699999999,67.672242,1.0,,4.0,4.0,1,1.0,124,3,4.0,2.0,46.97383,4,1313617
6e33022c,10/10/1600 10:50 PM,3/4/1611 8:16 AM,2.0,36.487970000000004,12.95697,12.919523,22.542733,54.688261,2.0,2.0,3.0,3.0,1,,147,2,4.0,1.0,23.792504,4,1397415
6e33022e,2/26/1605 9:39 AM,1/5/1609 8:22 PM,2.0,29.950971000000003,125.9226,36.092397999999996,82.170934,18.681555,2.0,3.0,4.0,2.0,1,2.0,34,2,2.0,1.0,136.15525300000002,4,1077622
6e330234,11/25/1606 7:32 PM,7/14/1608 3:55 PM,2.0,29.983459000000003,82.56976800000001,68.46131,60.849731999999996,15.059106,2.0,3.0,4.0,3.0,1,,77,3,5.0,1.0,93.16853499999999,4,1342375
6e330237,11/1/1603 7:14 PM,12/11/1611 12:22 PM,2.0,21.19911,15.522855999999999,4.0891470000000005,76.590355,27.17418,1.0,4.0,2.0,4.0,1,2.0,144,2,2.0,1.0,25.53255,4,1495793
6e33023d,12/16/1600 5:29 AM,5/3/1608 4:19 AM,2.0,,48.913964,72.966102,130.590823,11.637868,2.0,,3.0,2.0,1,2.0,111,3,3.0,1.0,59.42997,4,1221536
6e330242,10/23/1602 3:38 AM,4/14/1611 9:51 PM,2.0,50.73125,19.736493,18.179564000000003,65.336316,37.504821,2.0,4.0,3.0,,1,1.0,140,2,2.0,2.0,30.221558,4,1434877
6e330245,11/9/1602 8:10 AM,3/19/1607 8:30 AM,,83.762488,90.197103,,9.387459,4.357493,2.0,3.0,3.0,2.0,1,1.0,70,2,2.0,2.0,100.924631,4,1162848
6e33024b,8/16/1600 9:34 AM,5/6/1607 9:41 AM,2.0,18.908678,37.598369,,167.187011,19.327609,1.0,4.0,4.0,2.0,1,2.0,122,2,5.0,1.0,47.649248,4,1448400
6e33024d,4/16/1601 12:25 AM,9/25/1611 6:10 PM,1.0,66.651066,66.69887800000001,115.35710900000001,213.578846,12.855409,2.0,2.0,3.0,4.0,2,2.0,93,1,,1.0,77.49226800000001,4,1036385
6e330257,3/23/1604 1:54 AM,2/4/1609 11:19 AM,2.0,54.287870999999996,12.842075999999999,65.808581,26.202953,1.775093,,3.0,3.0,4.0,1,2.0,147,2,5.0,,23.028147,4,1494484
6e33025b,8/6/1601 7:44 PM,7/19/1612 11:21 AM,2.0,80.63133,55.85733199999999,95.620878,63.728738,11.909148,1.0,,,2.0,1,2.0,104,2,2.0,1.0,66.839228,4,1119337
6e330263,3/23/1601 2:52 AM,4/13/1607 8:31 PM,2.0,,26.705804999999998,,129.581537,20.888913,,3.0,3.0,,1,2.0,133,2,4.0,1.0,37.567819,4,1369827
6e330266,3/17/1603 12:38 AM,2/18/1610 2:38 PM,2.0,141.989881,29.686413,16.354341,4.543791000000001,25.992509,2.0,2.0,4.0,4.0,1,2.0,130,2,2.0,1.0,40.389702,4,1392649
6e33027f,9/18/1605 9:26 AM,8/13/1611 11:13 AM,2.0,78.654974,5.927633999999999,,62.128914,12.739989999999999,2.0,2.0,3.0,3.0,1,2.0,154,2,2.0,1.0,16.40731,4,1476733
6e33028b,12/9/1605 7:48 AM,12/9/1611 7:28 PM,2.0,46.052958000000004,97.956917,,0.656698,35.223348,2.0,2.0,2.0,3.0,1,2.0,62,2,3.0,1.0,108.07428200000001,4,1019857
6e33028f,7/13/1603 10:39 AM,8/24/1609 12:28 AM,2.0,21.590535,112.998791,67.13024399999999,85.460536,46.579469,2.0,4.0,2.0,4.0,1,2.0,47,2,2.0,1.0,123.439912,4,1022622
6e3302ba,9/8/1604 7:45 PM,5/21/1609 3:26 PM,2.0,16.314515,23.3235,23.917426000000003,6.365037999999999,33.244593,2.0,4.0,2.0,3.0,1,2.0,137,2,2.0,,34.301109000000004,4,1443508
6e3302c2,2/28/1604 10:18 AM,4/1/1608 3:35 AM,,16.058425,77.74159300000001,18.232187,88.478572,21.493772,2.0,3.0,2.0,4.0,1,2.0,82,2,,1.0,88.668286,4,1247921
6e3302d4,1/15/1601 9:46 AM,5/11/1612 5:11 PM,2.0,91.534402,39.149512,58.668085999999995,63.861872999999996,24.518045,,4.0,3.0,4.0,1,2.0,121,2,2.0,1.0,49.793052,4,1291414
6e3302e3,5/4/1602 1:45 PM,2/25/1609 11:38 PM,1.0,38.470893,9.416688,15.231356,107.471442,44.05387,2.0,4.0,2.0,4.0,2,2.0,151,1,2.0,,20.186788,4,1409861
6e3302f3,4/16/1605 11:57 PM,6/26/1611 6:59 AM,2.0,22.154498999999998,44.681038,79.233939,21.336522,36.689163,2.0,3.0,4.0,3.0,1,2.0,115,2,2.0,1.0,54.979926,4,1360390
6e330328,4/1/1601 6:28 AM,12/7/1608 12:43 AM,2.0,69.573972,28.241910999999998,,64.35550500000001,62.87916,2.0,3.0,2.0,4.0,1,2.0,132,2,2.0,1.0,39.189859999999996,4,1314165
6e330332,12/16/1606 9:52 AM,2/21/1607 10:58 PM,2.0,59.128356999999994,23.274444,91.063262,174.651332,35.999392,2.0,4.0,3.0,4.0,1,2.0,137,3,3.0,1.0,33.729113,4,1413331
6e33033d,11/24/1600 10:56 AM,3/8/1611 10:43 PM,1.0,126.285049,110.30624499999999,3.4040790000000003,21.804732,30.695746000000003,2.0,2.0,3.0,4.0,2,2.0,50,1,3.0,1.0,121.016566,4,917064
6e330344,2/23/1604 2:38 AM,4/3/1611 1:53 PM,,13.134666000000001,56.402288,0.608795,18.100571,1.026233,2.0,2.0,2.0,3.0,1,2.0,104,2,2.0,1.0,67.352447,4,1336220
6e330347,8/26/1603 8:50 AM,12/26/1609 8:41 PM,2.0,,4.593856,51.895137,101.29737,38.880660999999996,2.0,4.0,3.0,4.0,1,2.0,155,2,4.0,,15.073194,4,1422305
6e33035b,3/2/1603 4:18 PM,5/10/1610 9:58 AM,2.0,20.186909,13.485319,13.763359,147.98230700000002,11.771278,2.0,4.0,2.0,4.0,1,2.0,147,2,4.0,1.0,23.620905,4,1472252
6e33035e,4/4/1605 2:49 AM,2/12/1608 11:58 AM,,25.455671,28.183265000000002,,123.58281799999999,0.162218,,3.0,3.0,3.0,1,2.0,132,2,2.0,,38.502441999999995,4,1414701
6e330362,11/4/1604 2:11 AM,2/22/1607 3:56 PM,2.0,,22.451868,60.779483,46.021118,31.876403999999997,,4.0,4.0,4.0,1,2.0,138,3,5.0,1.0,32.948972,4,1604373
6e330371,10/11/1604 11:54 PM,2/11/1612 1:46 AM,,7.969552,16.470777,3.277671,9.772874,4.507292,2.0,4.0,4.0,3.0,1,2.0,144,2,4.0,,26.731353000000002,4,1526513
6e330379,10/13/1600 4:49 AM,10/3/1611 8:22 AM,2.0,26.921025,10.191778999999999,30.077669,123.80833600000001,30.501478999999996,1.0,2.0,4.0,2.0,1,2.0,150,3,5.0,1.0,20.842929,4,1508236
6e33037b,10/18/1600 6:12 AM,4/23/1609 9:25 PM,2.0,31.767673,96.542532,54.934893,121.10295900000001,11.462319,1.0,4.0,4.0,4.0,1,1.0,63,2,3.0,2.0,107.027181,4,1074020
6e33039e,5/25/1603 9:18 PM,8/28/1608 2:52 AM,2.0,21.771227,20.949022,89.872235,194.69971999999999,15.376888000000001,1.0,,2.0,2.0,1,,139,2,4.0,1.0,31.912020000000002,4,1308541
6e3303a4,4/14/1604 6:45 PM,3/8/1607 10:23 AM,2.0,69.442288,45.218790999999996,51.339185,2.4684009999999996,53.038902,2.0,2.0,4.0,4.0,1,2.0,115,2,4.0,1.0,56.096614,4,1336994
6e3303be,1/15/1602 3:37 AM,12/24/1611 12:23 AM,1.0,43.928036,11.260981,,52.655811,36.585007,1.0,,,2.0,2,2.0,149,1,2.0,,21.436478,4,1293919
6e3303c4,5/18/1601 1:27 PM,12/12/1612 9:19 AM,2.0,28.248686,27.472907,13.788609,164.622342,2.4525799999999998,2.0,3.0,4.0,2.0,1,2.0,133,2,2.0,1.0,38.153288,4,1410948
6e3303d5,3/7/1602 2:17 AM,3/25/1609 7:29 PM,,68.422566,5.299817,,,12.864866000000001,2.0,3.0,4.0,4.0,1,,155,2,2.0,1.0,15.808906,4,1518404
6e3303e2,10/7/1601 5:51 PM,12/24/1609 4:32 PM,2.0,47.229405,9.410586,50.343444,179.480828,26.339554999999997,2.0,2.0,,4.0,1,1.0,151,2,4.0,2.0,20.145369,4,1326201
6e3303e8,5/7/1603 7:40 AM,12/2/1611 3:13 PM,2.0,5.518949,13.484189,45.938264000000004,176.978203,6.392861,2.0,3.0,3.0,2.0,1,2.0,147,3,2.0,1.0,24.164077,4,1482664
6e3303f0,11/18/1604 8:44 AM,2/4/1607 4:15 AM,2.0,27.065385,72.142957,41.648568,3.049658,1.450475,2.0,4.0,4.0,2.0,1,2.0,88,3,5.0,1.0,82.72394200000001,4,1463076
6e3303fc,4/23/1600 2:42 AM,7/20/1609 3:57 PM,2.0,,36.274986,60.407196,1.27308,1.194022,2.0,,4.0,2.0,1,2.0,124,2,3.0,,46.329755,4,1259966
6e330402,12/15/1606 11:51 PM,4/25/1608 7:21 AM,2.0,125.78215,31.2636,35.679056,21.843776000000002,23.677101999999998,1.0,4.0,4.0,4.0,1,2.0,129,2,5.0,,41.754740000000005,4,1477803
6e330408,9/20/1601 5:16 AM,8/24/1610 9:27 PM,,20.640037,105.29073600000001,72.930093,124.363551,65.407372,2.0,4.0,2.0,4.0,1,1.0,55,2,,2.0,116.037194,4,963283
6e33040b,9/4/1602 9:25 AM,11/4/1608 9:12 PM,2.0,97.75784499999999,55.266783999999994,91.963323,63.94068000000001,4.4328449999999995,2.0,2.0,4.0,,1,1.0,105,2,2.0,2.0,65.718677,4,1222701
6e330417,7/18/1606 12:39 PM,10/13/1607 10:54 PM,2.0,14.46045,,33.391168,68.964569,57.728365000000004,2.0,4.0,3.0,4.0,1,2.0,74,2,5.0,1.0,,4,1464168
6e33041b,7/21/1602 9:49 PM,11/20/1610 9:29 PM,1.0,54.0172,92.048705,32.251558,62.75861999999999,8.325175,1.0,4.0,2.0,3.0,2,2.0,68,1,2.0,1.0,102.961775,4,1118278
6e330429,6/14/1602 11:42 PM,10/6/1607 7:28 PM,,,16.178081,96.531936,84.10535300000001,12.375764,2.0,4.0,3.0,3.0,1,2.0,144,2,4.0,1.0,27.005399,4,1429454
6e33042b,4/21/1603 8:46 AM,2/8/1609 3:12 AM,2.0,24.210247,16.682685,22.165646,70.42231899999999,8.27902,2.0,3.0,2.0,4.0,1,2.0,143,2,5.0,1.0,27.234323,4,1537406
6e330440,7/4/1604 1:20 PM,9/22/1610 10:35 AM,2.0,,58.512136,82.356586,188.475741,6.2218230000000005,1.0,4.0,3.0,,1,2.0,101,3,2.0,1.0,68.521744,4,1277999
6e330448,11/22/1603 1:51 AM,7/9/1612 5:14 AM,2.0,4.1482019999999995,83.00383599999999,,127.953208,59.58335600000001,2.0,3.0,4.0,4.0,1,2.0,77,3,2.0,1.0,93.466679,4,1186135
6e330455,12/7/1600 5:38 PM,2/16/1607 6:15 AM,,9.270928999999999,57.494997999999995,68.331152,98.281023,23.607491,1.0,3.0,2.0,2.0,1,2.0,103,2,2.0,1.0,67.565563,4,1250840
6e33045d,1/2/1601 1:32 AM,9/7/1607 2:46 AM,2.0,125.124973,68.951982,24.276428,176.8799,1.2351860000000001,2.0,3.0,2.0,3.0,1,2.0,91,2,2.0,1.0,79.053696,4,1162108
6e33046b,3/20/1603 5:48 PM,3/21/1612 3:59 PM,,99.214398,42.471734999999995,1.474525,12.804062,50.776436,1.0,4.0,3.0,2.0,1,2.0,118,2,2.0,1.0,52.788759,4,1342184
6e33047b,9/15/1601 8:28 PM,9/13/1611 12:24 AM,2.0,19.041587,24.930785999999998,78.710313,105.45668500000001,1.563993,2.0,4.0,3.0,2.0,1,2.0,135,2,4.0,1.0,35.906682,4,1368882
6e330483,8/20/1605 6:24 PM,9/9/1612 4:30 AM,2.0,9.953525,0.7650819999999999,44.80911,10.216213,65.254705,2.0,4.0,2.0,2.0,1,,159,2,2.0,1.0,11.465928,4,1514078
6e330487,10/10/1602 6:23 PM,8/17/1607 10:41 PM,2.0,73.391369,7.269578999999999,51.63315,,6.2406440000000005,2.0,2.0,,4.0,1,2.0,153,2,2.0,1.0,18.020928,4,1452539
6e330499,10/15/1605 11:41 AM,8/27/1609 11:57 PM,2.0,5.809794,91.05919399999999,6.815755,19.468683,10.744232,2.0,3.0,3.0,3.0,1,2.0,69,2,4.0,1.0,101.17904,4,1245807
6e33049c,2/1/1603 9:17 AM,11/23/1607 6:55 AM,2.0,14.558126000000001,30.803565999999996,48.747523,114.45865500000001,16.194466000000002,2.0,2.0,2.0,4.0,1,1.0,129,3,2.0,2.0,41.48413,4,1390283
6e3304ad,5/1/1601 1:26 AM,4/11/1608 12:44 PM,,3.2953339999999995,,63.070802,126.235502,88.508561,2.0,4.0,3.0,3.0,1,2.0,74,2,4.0,1.0,,4,1246597
6e3304b6,3/11/1601 5:47 AM,1/14/1608 5:41 PM,1.0,106.87687,51.97898,148.57636200000002,205.755842,16.313776999999998,1.0,3.0,3.0,4.0,2,2.0,108,1,,1.0,62.802218999999994,4,1108385
